payment_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_successes,retry_count,last_attempt_hours_ago,communication_consent,customer_opted_out,customer_tenure_days,recovered
PAY_02668,CUST_0298,220.28,card,none,19,4,1,6,True,False,794,1
PAY_02669,CUST_0940,307.53,wallet,none,5,2,0,48,True,False,1140,1
PAY_02670,CUST_0526,315.04,upi,none,8,5,0,6,True,False,347,1
PAY_02671,CUST_0334,817.21,card,none,7,4,0,48,True,False,20,1
PAY_02672,CUST_0002,1437.75,net_banking,none,8,1,0,24,True,False,136,1
PAY_02673,CUST_0375,1691.67,card,hard_decline,13,13,0,48,True,False,446,1
PAY_02674,CUST_0293,659.47,card,upi_pending,5,1,0,72,True,False,1462,1
PAY_02675,CUST_0837,675.88,card,none,18,3,0,24,False,False,173,1
PAY_02676,CUST_0934,1240.99,net_banking,none,9,3,1,72,True,False,705,1
PAY_02677,CUST_0553,245.67,net_banking,none,2,2,0,12,True,False,517,1
PAY_02678,CUST_0318,2862.47,upi,insufficient_funds,16,14,1,72,True,False,159,0
PAY_02679,CUST_0502,3965.49,net_banking,none,14,6,0,72,True,False,1429,1
PAY_02680,CUST_0828,586.64,upi,none,17,8,0,6,True,False,512,1
PAY_02681,CUST_0381,736.25,upi,bank_timeout,6,6,0,24,True,False,4,0
PAY_02682,CUST_0623,3802.11,net_banking,bank_timeout,3,1,0,72,True,False,805,1
PAY_02683,CUST_0014,969.66,upi,none,17,11,1,2,True,False,746,1
PAY_02684,CUST_0504,1974.85,net_banking,expired_card,13,1,1,24,True,False,104,0
PAY_02685,CUST_0231,999.94,upi,expired_card,6,5,0,48,True,False,373,1
PAY_02686,CUST_0985,5199.45,upi,none,8,1,1,2,True,False,282,1
PAY_02687,CUST_0084,1790.19,card,none,6,0,0,48,True,False,743,1
PAY_02688,CUST_0130,1896.29,upi,checkout_abandoned,16,5,2,24,True,False,283,0
PAY_02689,CUST_0743,1931.99,card,none,6,3,2,12,True,False,235,1
PAY_02690,CUST_0838,629.48,upi,none,17,14,0,24,True,False,1202,1
PAY_02691,CUST_0145,690.05,upi,none,3,2,0,24,True,False,338,1
PAY_02692,CUST_0891,2366.69,upi,expired_card,12,4,1,72,True,False,1246,0
PAY_02693,CUST_0857,1244.41,upi,bank_timeout,6,3,0,48,False,True,456,0
PAY_02694,CUST_0028,337.78,card,none,7,7,2,24,True,False,725,1
PAY_02695,CUST_0066,7137.4,upi,checkout_abandoned,11,0,1,48,True,False,1383,0
PAY_02696,CUST_0163,2916.3,card,bank_timeout,9,4,1,48,True,False,410,0
PAY_02697,CUST_0229,1138.68,net_banking,authentication_failed,16,9,0,72,True,False,558,0
PAY_02698,CUST_0261,834.22,card,none,5,3,0,48,True,False,462,1
PAY_02699,CUST_0449,1337.66,net_banking,none,15,4,0,24,True,False,191,1
PAY_02700,CUST_0424,1840.0,upi,network_error,4,3,0,24,True,False,1169,1
PAY_02701,CUST_0460,143.6,upi,none,5,1,0,72,True,False,1368,1
PAY_02702,CUST_0952,9066.57,net_banking,network_error,7,5,3,48,True,False,157,1
PAY_02703,CUST_0676,497.76,card,insufficient_funds,3,3,0,2,True,False,1332,1
PAY_02704,CUST_0301,1094.55,card,none,4,0,2,48,False,False,894,1
PAY_02705,CUST_0919,1135.54,card,insufficient_funds,15,12,1,24,True,False,862,0
PAY_02706,CUST_0303,8077.6,upi,none,2,0,1,6,True,False,1152,1
PAY_02707,CUST_0287,1004.13,upi,none,5,4,0,24,False,False,1048,1
PAY_02708,CUST_0395,5369.59,card,none,7,3,0,6,True,False,931,1
PAY_02709,CUST_0010,1647.03,card,none,17,11,0,48,False,False,1149,1
PAY_02710,CUST_0707,419.1,card,none,8,6,3,12,True,False,1199,1
PAY_02711,CUST_0630,1254.77,net_banking,insufficient_funds,9,5,2,6,False,False,1125,0
PAY_02712,CUST_0270,974.08,upi,network_error,10,9,0,6,True,False,51,1
PAY_02713,CUST_0592,370.9,upi,none,11,2,0,24,True,False,1282,1
PAY_02714,CUST_0970,1568.26,net_banking,network_error,1,1,0,6,True,False,661,0
PAY_02715,CUST_0605,1121.14,card,none,15,1,0,48,False,False,1192,1
PAY_02716,CUST_0778,1912.99,card,none,8,3,1,2,True,False,1129,1
PAY_02717,CUST_0844,1330.56,upi,none,19,8,1,48,True,False,35,1
PAY_02718,CUST_0862,571.86,upi,none,12,9,1,24,True,False,428,1
PAY_02719,CUST_0361,2364.53,card,bank_timeout,6,4,1,72,True,False,339,1
PAY_02720,CUST_0257,587.34,upi,none,10,0,0,12,True,False,720,1
PAY_02721,CUST_0133,49.42,net_banking,bank_timeout,5,2,0,6,True,False,1177,0
PAY_02722,CUST_0276,1247.2,net_banking,network_error,7,2,1,24,False,False,506,0
PAY_02723,CUST_0776,630.13,net_banking,hard_decline,7,7,2,48,True,False,80,0
PAY_02724,CUST_0683,1607.01,upi,none,9,8,0,24,True,False,1055,1
PAY_02725,CUST_0972,8093.95,card,none,15,6,0,2,False,False,225,1
PAY_02726,CUST_0513,8331.01,upi,none,6,2,0,24,True,False,1233,1
PAY_02727,CUST_0313,929.71,upi,checkout_abandoned,16,0,1,12,True,False,180,0
PAY_02728,CUST_0576,479.86,upi,none,7,3,0,12,True,False,419,1
PAY_02729,CUST_0886,1967.82,upi,none,15,8,1,24,True,False,1329,1
PAY_02730,CUST_0980,757.31,net_banking,none,2,2,0,48,True,False,656,1
PAY_02731,CUST_0284,1622.59,upi,none,8,4,1,72,True,False,742,1
PAY_02732,CUST_0121,566.31,upi,none,12,12,0,6,True,False,314,1
PAY_02733,CUST_0107,1409.08,wallet,none,11,10,0,48,True,False,1358,1
PAY_02734,CUST_0933,486.88,upi,none,6,5,0,12,True,False,1088,1
PAY_02735,CUST_0687,3584.07,card,none,20,16,0,12,False,False,308,1
PAY_02736,CUST_0997,607.91,upi,none,13,6,1,24,True,False,40,1
PAY_02737,CUST_0204,2124.1,upi,none,16,11,1,48,True,False,1267,1
PAY_02738,CUST_0165,309.59,net_banking,none,8,4,0,72,True,False,361,1
PAY_02739,CUST_0305,2395.08,upi,hard_decline,17,4,0,48,False,False,1269,0
PAY_02740,CUST_0497,417.22,card,none,13,7,0,6,True,False,981,1
PAY_02741,CUST_0632,1423.93,upi,insufficient_funds,4,1,1,12,True,False,1169,0
PAY_02742,CUST_0556,3050.93,upi,none,20,16,0,48,True,False,900,1
PAY_02743,CUST_0824,897.86,upi,expired_card,10,1,2,24,False,False,1054,0
PAY_02744,CUST_0156,391.83,upi,none,20,2,0,12,True,False,930,1
PAY_02745,CUST_0367,1802.29,upi,none,16,14,0,24,False,False,726,1
PAY_02746,CUST_0719,472.96,card,none,17,4,0,72,True,False,1452,1
PAY_02747,CUST_0902,731.98,card,bank_timeout,8,5,0,48,True,False,733,1
PAY_02748,CUST_0620,1430.05,upi,none,11,0,0,24,False,False,1406,1
PAY_02749,CUST_0251,4275.58,upi,none,5,5,0,72,True,False,1477,1
PAY_02750,CUST_0957,1126.14,net_banking,none,16,0,0,48,True,False,961,1
PAY_02751,CUST_0916,1121.99,net_banking,none,8,8,1,2,True,False,616,1
PAY_02752,CUST_0882,2292.76,card,none,16,4,0,6,True,False,1205,1
PAY_02753,CUST_0334,1153.29,net_banking,none,4,3,0,24,True,False,498,1
PAY_02754,CUST_0642,2070.47,upi,none,6,5,1,12,True,False,198,1
PAY_02755,CUST_0969,3224.5,upi,none,8,0,2,48,False,True,1367,1
PAY_02756,CUST_0511,790.18,card,insufficient_funds,9,2,0,72,True,False,33,0
PAY_02757,CUST_0293,41.47,card,none,13,12,1,12,True,False,334,1
PAY_02758,CUST_0020,483.99,card,none,17,10,1,48,True,False,234,1
PAY_02759,CUST_0282,3672.7,upi,insufficient_funds,9,4,3,24,False,False,530,0
PAY_02760,CUST_0797,1060.22,wallet,none,13,13,0,24,True,False,887,1
PAY_02761,CUST_0001,781.23,net_banking,none,9,9,3,48,True,False,819,1
PAY_02762,CUST_0119,3522.0,upi,insufficient_funds,6,3,0,24,True,False,953,0
PAY_02763,CUST_0035,990.96,card,none,10,4,0,24,True,False,744,1
PAY_02764,CUST_0198,135.3,upi,none,5,1,0,2,False,True,428,1
PAY_02765,CUST_0485,243.4,upi,checkout_abandoned,7,7,0,24,True,False,1290,1
PAY_02766,CUST_0757,1666.78,upi,upi_pending,11,2,1,12,True,False,1005,0
PAY_02767,CUST_0059,1025.68,upi,none,9,6,0,24,True,False,1319,1
PAY_02768,CUST_0837,4696.89,upi,none,10,5,0,12,True,False,1464,1
PAY_02769,CUST_0161,526.75,net_banking,none,11,9,0,24,True,False,570,1
PAY_02770,CUST_0691,804.72,upi,none,3,2,0,6,True,False,1356,1
PAY_02771,CUST_0206,452.82,card,none,8,5,0,6,True,False,151,1
PAY_02772,CUST_0012,651.58,upi,none,17,9,0,6,False,False,1325,1
PAY_02773,CUST_0490,165.36,upi,upi_pending,7,0,0,48,True,False,878,0
PAY_02774,CUST_0276,745.69,net_banking,authentication_failed,12,6,0,2,True,False,345,0
PAY_02775,CUST_0693,1041.2,card,none,16,12,0,48,True,False,1335,1
PAY_02776,CUST_0242,956.87,wallet,none,15,10,1,2,True,False,1207,1
PAY_02777,CUST_0216,9410.24,wallet,none,13,6,0,24,True,False,934,1
PAY_02778,CUST_0251,6860.15,upi,none,18,10,0,48,True,False,1171,1
PAY_02779,CUST_0811,517.55,upi,none,18,13,0,12,True,False,621,1
PAY_02780,CUST_0126,142.03,net_banking,bank_timeout,5,0,0,6,True,False,150,0
PAY_02781,CUST_0994,993.07,wallet,none,14,0,0,12,True,False,745,1
PAY_02782,CUST_0217,1598.0,card,authentication_failed,11,8,2,48,True,False,267,0
PAY_02783,CUST_0306,463.83,card,none,3,0,1,12,True,False,131,1
PAY_02784,CUST_0797,487.37,card,none,17,9,1,24,True,False,147,1
PAY_02785,CUST_0185,5337.73,upi,none,12,2,0,6,True,False,603,1
PAY_02786,CUST_0039,847.63,card,none,3,2,0,24,True,False,903,1
PAY_02787,CUST_0223,2126.54,net_banking,expired_card,2,2,0,24,True,False,375,0
PAY_02788,CUST_0184,432.55,card,network_error,4,2,2,2,True,False,504,0
PAY_02789,CUST_0495,1035.93,upi,none,18,16,2,48,True,False,1243,1
PAY_02790,CUST_0427,783.41,upi,none,20,18,0,72,True,False,1035,1
PAY_02791,CUST_0178,558.15,upi,none,14,12,0,6,True,False,1285,1
PAY_02792,CUST_0919,3481.79,upi,checkout_abandoned,8,5,0,48,False,False,1012,1
PAY_02793,CUST_0428,273.45,net_banking,bank_timeout,2,2,0,12,True,False,71,1
PAY_02794,CUST_0294,1480.38,upi,none,19,15,1,48,True,False,1188,1
PAY_02795,CUST_0852,768.84,upi,none,10,3,0,12,True,False,261,1
PAY_02796,CUST_0151,1660.42,upi,none,5,0,0,48,True,False,696,1
PAY_02797,CUST_0384,779.32,card,none,11,6,1,12,True,False,861,1
PAY_02798,CUST_0638,2610.23,card,none,9,0,0,48,True,False,1435,1
PAY_02799,CUST_0813,428.5,upi,none,16,15,0,48,True,False,1440,1
PAY_02800,CUST_0308,3489.64,upi,upi_pending,5,5,0,6,True,False,1369,0
PAY_02801,CUST_0336,1065.5,upi,none,15,1,0,6,True,False,234,1
PAY_02802,CUST_0946,290.47,card,none,14,0,0,48,True,False,1039,1
PAY_02803,CUST_0746,2165.09,upi,authentication_failed,9,8,0,24,True,False,617,1
PAY_02804,CUST_0892,898.88,net_banking,none,20,3,1,72,True,False,1378,1
PAY_02805,CUST_0375,198.77,card,none,5,1,1,72,False,False,483,1
PAY_02806,CUST_0008,1529.15,upi,none,15,13,0,48,True,False,1462,1
PAY_02807,CUST_0341,3000.68,card,none,9,7,1,24,True,False,1044,1
PAY_02808,CUST_0129,3952.63,upi,none,4,4,0,6,True,False,760,1
PAY_02809,CUST_0776,751.18,card,none,4,4,1,72,True,False,472,1
PAY_02810,CUST_0669,1268.15,upi,network_error,20,4,0,6,True,False,162,1
PAY_02811,CUST_0352,1153.48,card,none,7,2,0,24,True,False,639,1
PAY_02812,CUST_0358,4864.91,card,insufficient_funds,15,4,0,12,True,False,1058,0
PAY_02813,CUST_0517,487.61,net_banking,none,17,2,0,72,True,False,1139,1
PAY_02814,CUST_0495,689.07,upi,insufficient_funds,18,5,2,6,True,False,1454,0
PAY_02815,CUST_0086,475.93,upi,network_error,7,5,0,72,True,False,731,1
PAY_02816,CUST_0175,257.46,card,network_error,19,0,0,24,True,False,754,1
PAY_02817,CUST_0802,1404.99,net_banking,none,10,7,0,2,False,False,1045,1
PAY_02818,CUST_0193,5438.72,net_banking,network_error,13,12,0,48,True,False,737,1
PAY_02819,CUST_0311,899.21,upi,none,2,1,2,6,False,False,167,1
PAY_02820,CUST_0119,454.0,upi,authentication_failed,20,17,2,12,False,False,1320,0
PAY_02821,CUST_0218,1321.95,card,none,11,1,0,48,True,False,172,1
PAY_02822,CUST_0427,1976.57,upi,none,5,5,0,6,True,False,1188,1
PAY_02823,CUST_0970,937.89,upi,none,6,0,0,12,True,False,823,1
PAY_02824,CUST_0414,4462.82,upi,bank_timeout,3,3,0,24,True,False,1241,1
PAY_02825,CUST_0114,486.7,card,none,1,0,0,24,True,False,199,1
PAY_02826,CUST_0978,823.06,net_banking,upi_pending,3,1,0,48,True,False,50,1
PAY_02827,CUST_0145,1474.37,wallet,checkout_abandoned,3,3,1,12,False,True,1466,0
PAY_02828,CUST_0538,1624.51,upi,none,4,1,0,12,True,False,330,1
PAY_02829,CUST_0648,1149.67,card,none,7,6,0,12,False,False,1354,1
PAY_02830,CUST_0303,305.39,net_banking,bank_timeout,15,0,0,24,True,False,294,0
PAY_02831,CUST_0744,11361.79,upi,none,11,8,1,24,True,False,280,1
PAY_02832,CUST_0881,866.13,card,none,18,16,0,2,False,False,364,1
PAY_02833,CUST_0588,1224.48,upi,expired_card,12,3,0,48,False,True,571,0
PAY_02834,CUST_0987,2031.97,upi,hard_decline,4,0,0,72,True,False,1197,0
PAY_02835,CUST_0840,580.27,upi,upi_pending,11,0,0,48,True,False,154,0
PAY_02836,CUST_0345,1160.87,upi,none,6,0,0,2,True,False,993,1
PAY_02837,CUST_0814,557.14,card,none,19,13,3,24,True,False,1291,1
PAY_02838,CUST_0964,1661.62,upi,none,18,4,1,48,True,False,946,1
PAY_02839,CUST_0801,832.12,upi,none,15,5,1,12,True,False,698,1
PAY_02840,CUST_0001,1434.71,upi,none,3,0,2,72,True,False,1442,1
PAY_02841,CUST_0147,385.08,net_banking,none,17,3,1,72,True,False,272,1
PAY_02842,CUST_0287,478.7,card,none,1,1,1,6,True,False,443,1
PAY_02843,CUST_0976,280.02,card,bank_timeout,2,1,0,24,True,False,513,1
PAY_02844,CUST_0654,538.87,card,bank_timeout,19,13,0,2,False,False,809,0
PAY_02845,CUST_0053,83.64,upi,insufficient_funds,9,3,0,12,True,False,412,0
PAY_02846,CUST_0304,806.66,upi,none,8,7,0,48,True,False,1039,1
PAY_02847,CUST_0069,642.75,card,none,12,7,0,72,True,False,80,1
PAY_02848,CUST_0361,1275.27,upi,insufficient_funds,15,8,1,72,True,False,686,0
PAY_02849,CUST_0602,1146.66,upi,none,7,2,0,2,True,False,544,1
PAY_02850,CUST_0958,3854.82,card,none,16,9,1,72,True,False,1264,1
PAY_02851,CUST_0220,14681.01,upi,none,7,6,1,48,True,False,89,1
PAY_02852,CUST_0962,3420.49,upi,none,20,18,0,48,False,False,971,1
PAY_02853,CUST_0704,697.07,card,none,12,1,0,72,False,False,254,1
PAY_02854,CUST_0966,669.55,upi,authentication_failed,17,1,0,24,True,False,746,0
PAY_02855,CUST_0575,2614.07,card,expired_card,11,8,0,12,True,False,139,0
PAY_02856,CUST_0585,203.7,card,none,4,3,0,2,False,False,710,1
PAY_02857,CUST_0161,800.15,card,none,19,4,1,2,True,False,1314,1
PAY_02858,CUST_0681,864.24,card,insufficient_funds,2,1,0,24,True,False,306,0
PAY_02859,CUST_0089,1966.74,upi,none,2,0,1,12,True,False,172,1
PAY_02860,CUST_0688,2026.1,upi,none,17,6,2,24,True,False,526,1
PAY_02861,CUST_0781,520.84,upi,expired_card,9,2,0,6,True,False,328,0
PAY_02862,CUST_0585,724.61,upi,insufficient_funds,1,1,1,72,False,False,153,0
PAY_02863,CUST_0757,1711.46,wallet,expired_card,10,6,0,6,True,False,708,0
PAY_02864,CUST_0589,493.28,net_banking,none,15,15,1,24,True,False,1202,1
PAY_02865,CUST_0159,3663.3,upi,none,15,13,0,24,True,False,607,1
PAY_02866,CUST_0489,2016.61,upi,insufficient_funds,2,1,1,2,True,False,853,0
PAY_02867,CUST_0971,1301.81,upi,none,14,9,0,48,True,False,1440,1
PAY_02868,CUST_0324,1621.23,upi,insufficient_funds,4,2,2,24,True,False,311,0
PAY_02869,CUST_0610,687.53,upi,none,18,12,0,24,True,False,590,1
PAY_02870,CUST_0381,586.23,card,insufficient_funds,9,7,0,48,True,False,1268,0
PAY_02871,CUST_0102,717.14,net_banking,none,2,1,0,12,False,True,732,1
PAY_02872,CUST_0494,1807.98,card,none,2,0,1,48,True,False,409,1
PAY_02873,CUST_0644,1340.79,upi,none,18,10,1,48,True,False,1244,1
PAY_02874,CUST_0614,718.59,upi,network_error,17,8,3,48,True,False,719,0
PAY_02875,CUST_0019,2320.6,card,none,9,9,1,12,True,False,1460,1
PAY_02876,CUST_0454,921.55,net_banking,none,8,5,0,6,True,False,184,1
PAY_02877,CUST_0482,548.23,net_banking,expired_card,2,2,0,24,True,False,627,1
PAY_02878,CUST_0594,1414.23,net_banking,none,2,2,0,12,True,False,1148,1
PAY_02879,CUST_0397,398.21,card,none,5,5,3,2,False,False,238,1
PAY_02880,CUST_0279,202.91,card,none,12,0,2,12,True,False,406,1
PAY_02881,CUST_0851,1091.05,upi,upi_pending,16,14,0,24,True,False,1222,0
PAY_02882,CUST_0365,568.26,card,none,14,14,1,6,True,False,563,1
PAY_02883,CUST_0331,850.52,upi,none,20,4,1,72,True,False,582,1
PAY_02884,CUST_0641,417.08,upi,insufficient_funds,2,1,0,48,True,False,87,0
PAY_02885,CUST_0344,3673.62,card,none,8,7,1,6,True,False,1099,1
PAY_02886,CUST_0822,565.95,upi,none,4,2,0,48,True,False,790,1
PAY_02887,CUST_0455,711.94,upi,none,20,0,2,72,True,False,1357,1
PAY_02888,CUST_0601,1600.2,upi,bank_timeout,9,6,0,12,True,False,745,0
PAY_02889,CUST_0725,276.83,upi,none,20,9,0,6,True,False,1455,1
PAY_02890,CUST_0655,257.1,upi,authentication_failed,19,19,0,12,True,False,370,1
PAY_02891,CUST_0065,1605.12,upi,expired_card,2,2,0,48,False,True,900,1
PAY_02892,CUST_0076,702.79,upi,none,16,6,0,6,False,True,44,1
PAY_02893,CUST_0711,445.19,upi,bank_timeout,11,8,1,48,True,False,1321,0
PAY_02894,CUST_0143,2004.95,wallet,none,8,0,0,48,True,False,466,1
PAY_02895,CUST_0917,486.91,upi,none,12,11,1,48,True,False,1274,1
PAY_02896,CUST_0915,833.38,upi,none,3,1,0,24,True,False,1446,1
PAY_02897,CUST_0828,447.59,card,expired_card,13,8,2,24,True,False,913,1
PAY_02898,CUST_0605,1485.4,net_banking,none,2,2,0,6,True,False,473,1
PAY_02899,CUST_0473,4155.04,card,none,13,1,0,24,True,False,1297,1
PAY_02900,CUST_0417,170.54,upi,none,8,7,0,24,True,False,989,1
PAY_02901,CUST_0305,1227.41,card,none,15,7,0,72,True,False,173,1
PAY_02902,CUST_0736,2582.69,card,none,9,2,0,48,True,False,236,1
PAY_02903,CUST_0497,719.48,card,none,11,7,2,2,True,False,1070,1
PAY_02904,CUST_0291,353.88,card,none,3,2,0,6,False,False,1416,1
PAY_02905,CUST_0940,1670.64,net_banking,none,7,2,0,48,True,False,233,1
PAY_02906,CUST_0102,2985.89,net_banking,none,14,5,1,72,True,False,417,1
PAY_02907,CUST_0986,2671.84,card,none,15,9,0,2,True,False,266,1
PAY_02908,CUST_0267,1581.15,upi,authentication_failed,9,8,1,48,True,False,190,0
PAY_02909,CUST_0867,1209.44,card,hard_decline,20,9,2,24,True,False,1207,0
PAY_02910,CUST_0968,446.3,net_banking,none,11,5,1,24,True,False,357,1
PAY_02911,CUST_0622,2605.15,upi,none,7,7,0,24,True,False,139,1
PAY_02912,CUST_0974,2465.02,wallet,hard_decline,12,1,0,48,True,False,547,0
PAY_02913,CUST_0842,351.41,upi,network_error,19,16,0,12,True,False,1376,0
PAY_02914,CUST_0962,1578.89,card,none,18,9,0,48,True,False,1366,1
PAY_02915,CUST_0942,2106.59,net_banking,none,13,1,0,24,True,False,885,1
PAY_02916,CUST_0777,2649.47,upi,none,11,11,2,24,True,False,73,1
PAY_02917,CUST_0003,1017.4,card,none,1,1,0,24,False,True,163,1
PAY_02918,CUST_0085,465.18,upi,none,6,1,0,2,True,False,223,1
PAY_02919,CUST_0794,663.74,upi,expired_card,2,0,0,2,False,False,185,0
PAY_02920,CUST_0328,400.51,upi,none,13,6,0,24,True,False,95,1
PAY_02921,CUST_0816,1042.04,upi,network_error,13,8,0,24,True,False,684,1
PAY_02922,CUST_0450,856.72,upi,insufficient_funds,19,5,2,2,True,False,1333,0
PAY_02923,CUST_0454,9367.83,wallet,insufficient_funds,9,9,0,24,True,False,976,1
PAY_02924,CUST_0924,2682.96,wallet,authentication_failed,19,6,2,48,True,False,1172,1
PAY_02925,CUST_0629,2891.55,upi,hard_decline,1,0,1,24,True,False,1343,0
PAY_02926,CUST_0221,1756.98,card,none,8,1,3,24,True,False,1203,1
PAY_02927,CUST_0154,759.52,upi,hard_decline,14,10,0,48,True,False,654,0
PAY_02928,CUST_0665,832.65,upi,bank_timeout,16,0,0,6,True,False,1315,0
PAY_02929,CUST_0012,912.45,upi,none,4,4,0,24,True,False,497,1
PAY_02930,CUST_0133,1323.76,wallet,network_error,18,18,2,6,True,False,1325,1
PAY_02931,CUST_0994,1618.36,net_banking,network_error,14,6,1,24,True,False,1185,1
PAY_02932,CUST_0304,1097.41,upi,expired_card,9,4,1,24,True,False,61,0
PAY_02933,CUST_0293,820.08,upi,none,15,11,0,6,True,False,861,1
PAY_02934,CUST_0975,605.4,upi,none,3,1,0,2,False,False,72,1
PAY_02935,CUST_0300,272.42,card,none,4,4,0,6,True,False,1461,1
PAY_02936,CUST_0740,3957.55,card,none,18,5,0,24,True,False,482,1
PAY_02937,CUST_0783,9952.01,upi,none,14,5,0,6,True,False,115,1
PAY_02938,CUST_0043,3638.54,card,none,15,6,0,12,True,False,1230,1
PAY_02939,CUST_0944,311.36,upi,insufficient_funds,8,6,1,48,False,False,1358,0
PAY_02940,CUST_0343,2409.12,net_banking,none,10,3,2,12,True,False,1330,1
PAY_02941,CUST_0326,3052.68,card,none,12,9,1,24,True,False,911,1
PAY_02942,CUST_0814,732.57,upi,none,9,9,1,72,True,False,554,1
PAY_02943,CUST_0498,1788.13,card,none,8,7,3,48,True,False,1159,1
PAY_02944,CUST_0364,694.85,net_banking,none,17,12,0,12,True,False,1175,1
PAY_02945,CUST_0891,5059.02,upi,none,9,7,0,24,True,False,548,1
PAY_02946,CUST_0427,1580.3,upi,none,13,6,1,48,True,False,140,1
PAY_02947,CUST_0021,438.27,net_banking,none,14,0,0,72,True,False,407,1
PAY_02948,CUST_0407,2142.67,upi,none,5,3,0,24,True,False,490,1
PAY_02949,CUST_0619,3161.43,upi,none,9,6,0,24,True,False,897,1
PAY_02950,CUST_0336,1336.93,card,none,16,15,0,72,True,False,205,1
PAY_02951,CUST_0815,1771.25,net_banking,none,19,1,0,2,True,False,295,1
PAY_02952,CUST_0117,1022.75,card,none,7,6,0,24,True,False,861,1
PAY_02953,CUST_0124,352.74,net_banking,insufficient_funds,12,4,0,24,True,False,582,0
PAY_02954,CUST_0399,942.25,card,bank_timeout,2,0,0,72,False,False,671,1
PAY_02955,CUST_0793,1850.18,upi,none,18,13,2,72,True,False,905,1
PAY_02956,CUST_0804,964.85,card,none,18,13,3,6,True,False,1208,1
PAY_02957,CUST_0715,2442.47,card,network_error,16,7,1,12,True,False,18,0
PAY_02958,CUST_0051,740.87,upi,none,11,9,3,12,True,False,1407,1
PAY_02959,CUST_0783,791.09,upi,authentication_failed,2,1,0,6,False,False,736,0
PAY_02960,CUST_0324,2517.75,upi,expired_card,14,5,1,24,True,False,621,0
PAY_02961,CUST_0789,1369.02,card,authentication_failed,4,1,0,24,False,True,643,0
PAY_02962,CUST_0141,726.53,net_banking,insufficient_funds,7,0,1,24,False,False,542,0
PAY_02963,CUST_0470,3083.45,card,bank_timeout,2,0,0,48,True,False,1216,1
PAY_02964,CUST_0787,550.74,wallet,none,14,12,1,2,False,False,198,1
PAY_02965,CUST_0802,530.09,upi,network_error,7,1,0,24,True,False,1266,0
PAY_02966,CUST_0334,64.75,net_banking,insufficient_funds,9,8,0,72,True,False,91,0
PAY_02967,CUST_0893,630.2,net_banking,network_error,8,2,1,24,True,False,1026,1
PAY_02968,CUST_0964,4059.1,upi,none,9,4,1,6,True,False,788,1
PAY_02969,CUST_0373,138.06,wallet,none,7,4,0,6,True,False,977,1
PAY_02970,CUST_0564,423.3,upi,expired_card,19,6,1,12,True,False,609,0
PAY_02971,CUST_0494,1701.16,net_banking,none,17,10,0,48,True,False,465,1
PAY_02972,CUST_0539,116.18,net_banking,network_error,13,12,1,12,True,False,1309,0
PAY_02973,CUST_0669,658.06,card,hard_decline,11,11,0,48,True,False,777,0
PAY_02974,CUST_0751,3431.88,card,network_error,18,3,1,48,True,False,1028,1
PAY_02975,CUST_0156,8459.33,upi,checkout_abandoned,17,15,0,24,True,False,1262,1
PAY_02976,CUST_0291,1465.93,card,network_error,16,12,2,12,True,False,552,0
PAY_02977,CUST_0648,434.21,upi,none,10,0,0,24,False,False,1463,1
PAY_02978,CUST_0144,419.84,card,insufficient_funds,4,3,0,48,True,False,909,0
PAY_02979,CUST_0106,1267.63,card,none,4,2,0,2,True,False,1414,1
PAY_02980,CUST_0420,1452.39,net_banking,none,11,9,0,72,True,False,1353,1
PAY_02981,CUST_0670,7029.91,upi,none,8,4,0,24,True,False,241,1
PAY_02982,CUST_0658,2895.19,net_banking,none,9,8,1,24,False,True,809,1
PAY_02983,CUST_0002,1192.86,net_banking,none,16,15,0,24,True,False,896,1
PAY_02984,CUST_0945,784.3,card,none,10,3,0,24,True,False,1008,1
PAY_02985,CUST_0589,22352.91,upi,none,9,0,0,24,True,False,1085,1
PAY_02986,CUST_0644,2052.05,upi,insufficient_funds,3,2,0,24,True,False,1086,0
PAY_02987,CUST_0090,561.86,upi,none,2,2,0,2,False,False,767,1
PAY_02988,CUST_0345,876.01,card,none,9,8,2,6,True,False,1476,1
PAY_02989,CUST_0350,456.02,card,network_error,13,4,0,12,True,False,1301,0
PAY_02990,CUST_0459,99.03,wallet,network_error,6,1,0,24,True,False,1183,1
PAY_02991,CUST_0263,1499.15,upi,expired_card,4,4,0,24,True,False,1263,1
PAY_02992,CUST_0351,6518.86,upi,none,14,11,2,48,True,False,43,1
PAY_02993,CUST_0108,214.74,card,authentication_failed,11,10,1,12,True,False,875,1
PAY_02994,CUST_0586,1158.94,net_banking,none,2,2,3,2,True,False,413,1
PAY_02995,CUST_0039,540.82,net_banking,none,3,2,0,2,True,False,1463,1
PAY_02996,CUST_0909,1847.34,net_banking,none,5,3,2,2,True,False,1338,1
PAY_02997,CUST_0159,923.04,upi,none,7,3,1,2,True,False,1176,1
PAY_02998,CUST_0583,281.45,card,none,11,9,2,48,False,False,1104,1
PAY_02999,CUST_0959,411.12,net_banking,none,12,8,0,48,True,False,1161,1
PAY_03000,CUST_0312,478.04,card,none,11,9,1,72,True,False,1474,1
PAY_03001,CUST_0241,4206.21,upi,insufficient_funds,19,12,0,2,True,False,1410,0
